INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Internet Service Providers,Satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Below average,Good,No,NoComp,Likely,Low,Unknown,Senior,Post graduate,0,1,<20,2,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Very well,Often,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,2,3
Internet Service Providers,Very satisfied,Met expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Likely,Low,Unknown,Young,Post graduate,0,1,<20,2,2
Internet Service Providers,Dissatisfied,Exceeded expectations,Somewhat close,Very high,Adequately,Often,Low,Well,Sometimes,Good,Average,No,NoComp,Possible,Unknown,High,Young,College graduate,0,1,<20,2,1
Internet Service Providers,Unsure,Slightly better,Far from ideal,Moderate,Adequately,Sometimes,High,Well,Often,Below average,Below average,No,NoComp,Very unlikely,Unknown,High,Young,College graduate,0,1,<20,2,1
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Very good,Good,No,NoComp,Likely,Low,Unknown,Young,College graduate,1,2,<20,2,Unknown
Internet Service Providers,Satisfied,Met expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Often,Average,Good,No,NoComp,Likely,Medium,Unknown,Senior,Post graduate,0,1,<20,2,2
Internet Service Providers,Dissatisfied,Met expectations,Somewhat close,High,Adequately,Sometimes,Moderate,Adequately,Sometimes,Below average,Below average,No,NoComp,Unlikely,Unknown,Low,Middle-aged,Post graduate,0,1,<20,1,1
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Sometimes,High,Well,Sometimes,Good,Good,No,NoComp,Likely,Medium,Unknown,Senior,Post graduate,0,1,<20,1,3
Internet Service Providers,Satisfied,Met expectations,Moderately close,High,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,2,1
Internet Service Providers,Unsure,Met expectations,Somewhat close,Moderate,Adequately,Sometimes,Low,Adequately,Rarely,Below average,Below average,No,NoComp,Possible,Unknown,High,Middle-aged,associate degree,0,1,<20,1,1
Internet Service Providers,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Internet Service Providers,Satisfied,Exceeded expectations,Very close to ideal,High,Very well,Often,Very high,Very well,Sometimes,Good,Good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,College graduate,0,1,<20,1,1
Internet Service Providers,Satisfied,Met expectations,Somewhat close,High,Well,Rarely,High,Adequately,Sometimes,Average,Average,Yes,Handled well,Possible,High,Unknown,Senior,College graduate,0,1,<20,2,1
Internet Service Providers,Unsure,Met expectations,Close to ideal,Very high,Very well,Very often,High,Adequately,Sometimes,Below average,Below average,No,NoComp,Possible,Low,Unknown,Middle-aged,associate degree,1,1,<20,2,1
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Very well,Very often,Average,Average,No,NoComp,Likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Internet Service Providers,Satisfied,Met expectations,Close to ideal,High,Well,Sometimes,High,Very well,Often,Very good,Good,No,NoComp,Possible,Unknown,Medium,Senior,College graduate,0,1,<20,1,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Very well,Very often,Good,Good,No,NoComp,Likely,Low,Unknown,Elderly,College graduate,0,1,<20,2,2
Internet Service Providers,Unsure,Far exceeded,Close to ideal,Very high,Well,Very often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,College graduate,0,1,<20,1,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Possible,Low,Unknown,Young,Post graduate,0,1,<20,1,1
Internet Service Providers,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,associate degree,0,1,<20,2,2
Internet Service Providers,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,1,<20,2,2
Internet Service Providers,Satisfied,Met expectations,Close to ideal,High,Well,Very often,Very high,Well,Often,Average,Average,No,NoComp,Likely,Medium,Unknown,Young,College graduate,0,1,<20,2,1
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,associate degree,0,1,<20,2,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Well,Often,Very good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,College graduate,0,2,<20,2,2
Internet Service Providers,Satisfied,Met expectations,Moderately close,High,Well,Often,High,Well,Sometimes,Average,Average,No,NoComp,Possible,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Internet Service Providers,Unsure,Slightly better,Moderately close,Moderate,Well,Sometimes,High,Well,Often,Below average,Below average,No,NoComp,Possible,Low,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Internet Service Providers,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Internet Service Providers,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Rarely,Very good,Very good,No,NoComp,Likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Average,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,associate degree,1,1,<20,2,3
Internet Service Providers,Very satisfied,Far exceeded,Moderately close,High,Very well,Often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,1,1,<20,2,1
Internet Service Providers,Satisfied,Exceeded expectations,Moderately close,High,Well,Sometimes,High,Well,Often,Good,Average,No,NoComp,Likely,High,Unknown,Young,associate degree,0,4,<20,2,1
Internet Service Providers,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Internet Service Providers,Satisfied,Met expectations,Moderately close,Very high,Very well,Often,High,Adequately,Rarely,Good,Average,No,NoComp,Possible,Low,Unknown,Young,Post graduate,0,1,<20,2,1
Internet Service Providers,Unsure,Slightly better,Somewhat close,High,Somewhat well,Often,Low,Somewhat well,Sometimes,Not good,Not good,No,NoComp,Unlikely,Unknown,High,Young,Post graduate,0,1,<20,2,2
Internet Service Providers,Unsure,Met expectations,Moderately close,High,Well,Often,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,1
Internet Service Providers,Very dissatisfied,Slightly better,Somewhat close,Very high,Not well,Very often,Low,Well,Sometimes,Not good,Below average,No,NoComp,Very unlikely,Unknown,Low,Senior,Post graduate,0,1,<20,2,2
Internet Service Providers,Satisfied,Met expectations,Moderately close,Very high,Well,Often,High,Well,Sometimes,Good,Good,No,NoComp,Likely,Medium,Unknown,Senior,associate degree,0,1,<20,2,2
Internet Service Providers,Satisfied,Exceeded expectations,Moderately close,Moderate,Adequately,Often,High,Well,Often,Good,Good,No,NoComp,Unlikely,Unknown,Medium,Young,Less than high school,0,2,<20,1,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Senior,Post graduate,0,1,<20,1,2
Internet Service Providers,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,College graduate,0,4,<20,1,2
Internet Service Providers,Unsure,Slightly better,Moderately close,Moderate,Adequately,Sometimes,High,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,College graduate,0,4,<20,1,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very high,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Young,High school,0,1,<20,1,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,High school,0,6,<20,1,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,2,2
Internet Service Providers,Unsure,Below expectations,Far from ideal,Low,Adequately,Often,Moderate,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Young,associate degree,0,1,<20,1,2
Internet Service Providers,Dissatisfied,Slightly better,Far from ideal,Very high,Very well,Very often,Moderate,Adequately,Rarely,Below average,Below average,Yes,Handled poorly,Very unlikely,Unknown,High,Young,associate degree,1,1,<20,2,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,Post graduate,0,1,<20,1,3
Internet Service Providers,Dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very high,Well,Often,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Young,associate degree,0,1,<20,2,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Middle-aged,High school,0,1,<20,1,2
Internet Service Providers,Very dissatisfied,Slightly better,Far from ideal,Very low,Not well,Rarely,Low,Not well,Rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Middle-aged,associate degree,0,1,<20,1,3
Internet Service Providers,Unsure,Met expectations,Very close to ideal,High,Well,Very rarely,Very high,Very well,Very rarely,Average,Not good,Yes,Handled poorly,Very unlikely,Unknown,Low,Young,associate degree,0,1,<20,2,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Young,associate degree,0,1,<20,2,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Not well,Very often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,associate degree,0,1,<20,2,1
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Rarely,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,Low,Senior,College graduate,0,1,<20,1,3
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,High,Somewhat well,Sometimes,Low,Not well,Rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,Low,Middle-aged,associate degree,0,1,<20,1,2
Internet Service Providers,Very dissatisfied,Below expectations,Somewhat close,High,Well,Often,Low,Adequately,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,Low,Young,College graduate,0,1,<20,2,1
Internet Service Providers,Dissatisfied,Met expectations,Far from ideal,Low,Somewhat well,Rarely,Moderate,Well,Rarely,Not good,Below average,Yes,Handled poorly,Very unlikely,Unknown,High,Young,College graduate,0,1,<20,2,2
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Well,Very often,High,Well,Sometimes,Good,Average,Yes,Handled poorly,Very unlikely,Unknown,High,Young,College graduate,1,6,<20,2,2
Internet Service Providers,Dissatisfied,Below expectations,Far from ideal,Very low,Adequately,Rarely,Moderate,Not well,Very rarely,Below average,Good,Yes,Somewhat poorly,Unlikely,Unknown,High,Middle-aged,associate degree,0,1,<20,2,3
Internet Service Providers,Dissatisfied,Below expectations,Somewhat close,Very high,Very well,Very often,High,Very well,Rarely,Below average,Below average,Yes,Somewhat poorly,Very unlikely,Unknown,High,Middle-aged,High school,0,1,<20,2,2
Internet Service Providers,Dissatisfied,Below expectations,Moderately close,High,Somewhat well,Rarely,Moderate,Somewhat well,Rarely,Not good,Not good,Yes,Handled poorly,Unlikely,Unknown,Medium,Senior,associate degree,0,1,<20,2,2
Internet Service Providers,Dissatisfied,Below expectations,Far from ideal,High,Very well,Very often,Low,Somewhat well,Rarely,Below average,Average,Yes,Somewhat poorly,Unlikely,Unknown,High,Young,College graduate,0,1,<20,1,2
Internet Service Providers,Unsure,Met expectations,Somewhat close,High,Well,Often,Moderate,Somewhat well,Sometimes,Below average,Below average,No,NoComp,Possible,Unknown,High,Young,College graduate,0,1,<20,1,2
Internet Service Providers,Dissatisfied,Slightly better,Somewhat close,Very high,Very well,Very often,Moderate,Somewhat well,Rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,Post graduate,0,1,<20,1,3
Internet Service Providers,Unsure,Met expectations,Moderately close,Very high,Very well,Very often,Moderate,Adequately,Sometimes,Average,Average,Yes,Somewhat poorly,Possible,Unknown,Low,Middle-aged,associate degree,0,1,<20,1,2
Internet Service Providers,Dissatisfied,Slightly better,Moderately close,Very high,Very well,Very often,Very high,Very well,Very often,Not good,Very good,Yes,Somewhat poorly,Possible,Low,Unknown,Elderly,associate degree,0,1,<20,1,2
Internet Service Providers,Dissatisfied,Slightly better,Somewhat close,Moderate,Adequately,Sometimes,High,Somewhat well,Rarely,Below average,Below average,Yes,Somewhat poorly,Unlikely,Unknown,High,Middle-aged,High school,0,1,<20,2,3
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,High,Well,Often,Moderate,Adequately,Rarely,Not good,Not good,Yes,Somewhat poorly,Very unlikely,Unknown,High,Middle-aged,College graduate,0,1,<20,1,2
Internet Service Providers,Unsure,Below expectations,Far from ideal,High,Well,Sometimes,Moderate,Somewhat well,Sometimes,Average,Good,No,NoComp,Very unlikely,Unknown,High,Senior,College graduate,0,1,<20,1,2
Internet Service Providers,Dissatisfied,Slightly better,Far from ideal,Very high,Very well,Very often,Very low,Not well,Very rarely,Below average,Below average,Yes,Somewhat poorly,Unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,1,3
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Very often,Low,Somewhat well,Rarely,Average,Not good,Yes,Handled poorly,Possible,Unknown,High,Young,associate degree,0,1,<20,1,3
Internet Service Providers,Unsure,Slightly better,Somewhat close,Very high,Very well,Very often,Moderate,Adequately,Rarely,Average,Below average,Yes,Handled adequately,Very unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,1,2
Internet Service Providers,Satisfied,Met expectations,Moderately close,High,Well,Sometimes,High,Well,Sometimes,Good,Good,Yes,Handled poorly,Likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,2,3
Internet Service Providers,Satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Moderate,Adequately,Rarely,Average,Average,Yes,Handled adequately,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,2
