INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Airlines,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,1
Commercial Airlines,High,Medium,High,High,Adequately,Medium,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,1,<20,2,3
Commercial Airlines,High,High,High,Very high,Very well,Medium,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,4,<20,2,1
Commercial Airlines,Medium,Medium,Medium,High,Well,Medium,High,Adequately,Medium,Medium,Medium,No,Unknown,Low,Unknown,High,Middle-aged,Low,0,1,<20,1,2
Commercial Airlines,High,Medium,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,2,<20,1,1
Commercial Airlines,High,High,High,Very high,Very well,Low,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,Medium,0,1,<20,1,2
Commercial Airlines,High,Low,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,1
Commercial Airlines,Medium,Medium,High,High,Well,High,High,Well,High,High,Medium,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,3
Internet Service Providers,High,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,2
Internet Service Providers,Medium,High,High,High,Well,High,High,Well,High,Medium,Medium,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Low,Moderate,Adequately,Medium,Moderate,Well,Medium,Medium,High,No,Unknown,Medium,Unknown,Low,Middle-aged,High,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Low,Very low,Not well,Low,Moderate,Adequately,Medium,Medium,Low,No,Unknown,Low,Unknown,High,Young,High,0,1,<20,2,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Internet Service Providers,Low,Low,Low,Very low,Not well,Low,Very low,Not well,Low,Low,Low,No,Unknown,Low,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,Low,Medium,Low,Moderate,Adequately,Medium,Moderate,Adequately,Low,Low,Low,No,Unknown,Medium,Unknown,High,Middle-aged,High,0,1,<20,1,3
Internet Service Providers,Low,Low,Low,Low,Somewhat well,Low,Very low,Not well,Low,Low,Low,No,Unknown,Low,Unknown,High,Young,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Medium,Moderate,Adequately,High,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,2,<20,2,1
Internet Service Providers,High,Low,High,Moderate,Well,Medium,High,Very well,Low,Medium,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,1,1
Internet Service Providers,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Low,Low,Medium,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,4,<20,1,1
Internet Service Providers,High,Low,Medium,Very high,Very well,High,High,Well,High,High,High,No,Unknown,Medium,Medium,Unknown,Young,High,0,1,<20,2,1
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Internet Service Providers,Medium,Medium,Medium,Moderate,Well,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Low,Unknown,Medium,Middle-aged,Medium,0,4,<20,2,2
Internet Service Providers,High,High,High,Very high,Well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,2,<20,2,2
Internet Service Providers,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,High,Medium,High,High,Well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,1,1
Internet Service Providers,Low,Low,Medium,Low,Adequately,Low,Moderate,Adequately,Medium,Low,Medium,Yes,Medium,Low,Unknown,Medium,Young,Medium,0,1,<20,2,2
Internet Service Providers,Low,Medium,Low,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Low,Unknown,Medium,Senior,Medium,0,1,<20,2,2
Internet Service Providers,High,Low,High,Very high,Very well,High,High,Very well,High,Medium,Medium,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,1,1,<20,2,Unknown
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,3
Internet Service Providers,High,Medium,High,Very high,Very well,High,Moderate,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Internet Service Providers,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,Medium,Medium,Unknown,Senior,High,0,1,<20,2,2
Internet Service Providers,Medium,Medium,Medium,High,Well,High,High,Well,High,Medium,Medium,No,Unknown,Medium,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,High,Low,High,High,Well,High,Moderate,Well,High,High,Medium,No,Unknown,High,Low,Unknown,Elderly,High,0,1,<20,2,1
Internet Service Providers,High,Medium,Medium,High,Adequately,Low,High,Adequately,Medium,Medium,Medium,No,Unknown,Medium,High,Unknown,Middle-aged,High,0,1,<20,2,3
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,1
Internet Service Providers,Medium,High,Low,Very low,Very well,Low,Moderate,Very well,Low,Low,Medium,No,Unknown,Low,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,Low,Middle-aged,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,Medium,Medium,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,2
Internet Service Providers,High,Medium,Medium,High,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,Medium,0,1,<20,1,2
Internet Service Providers,Low,Low,Low,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Low,Low,No,Unknown,Medium,High,Unknown,Senior,High,0,1,<20,1,2
Internet Service Providers,High,High,High,High,Well,High,Very high,Very well,High,Medium,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,2,2
Internet Service Providers,High,Low,High,Very high,Well,High,High,Well,High,Low,Low,No,Unknown,Medium,Medium,Unknown,Senior,High,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Adequately,High,High,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,3,<20,2,3
Internet Service Providers,High,High,High,High,Well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,1,6,<20,2,2
Internet Service Providers,High,Medium,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,Low,Very high,Very well,High,Medium,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,1,2
Internet Service Providers,High,Medium,High,Very high,Very well,High,Very high,Very well,Medium,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Moderate,Well,High,High,Well,High,High,High,No,Unknown,Low,Unknown,High,Young,Medium,0,2,<20,2,1
Internet Service Providers,Medium,High,High,Very high,Very well,High,Very high,Very well,High,Low,Low,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,2
Internet Service Providers,High,High,Medium,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,4,<20,1,1
Internet Service Providers,Medium,Medium,Medium,Very high,Very well,High,Very high,Very well,High,Low,High,No,Unknown,Medium,Unknown,Medium,Middle-aged,Low,0,1,<20,1,2
Internet Service Providers,High,High,High,High,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,4,<20,2,1
Internet Service Providers,High,Medium,High,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Internet Service Providers,Medium,High,High,High,Adequately,High,High,Adequately,High,High,High,Yes,Medium,High,High,Unknown,Young,Low,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,High,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,1,1,<20,1,1
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,2,<20,2,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,2,<20,1,2
Internet Service Providers,High,Medium,High,High,Very well,High,High,Very well,High,Medium,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,1,1
Internet Service Providers,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Adequately,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,3,<20,2,2
Internet Service Providers,High,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,2,2
Internet Service Providers,Medium,Low,Low,Very high,Very well,High,Moderate,Adequately,Low,Low,Low,Yes,Medium,Medium,Unknown,High,Senior,Medium,0,1,<20,2,3
Internet Service Providers,High,High,High,Low,Somewhat well,Medium,Moderate,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,2,<20,2,1
Internet Service Providers,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,2
Internet Service Providers,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,1
Internet Service Providers,High,Low,High,High,Well,Low,High,Well,Medium,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,1,1,<20,1,2
Internet Service Providers,High,Medium,High,High,Well,High,High,Well,Medium,Medium,Medium,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Internet Service Providers,High,High,High,Very high,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,3
Internet Service Providers,High,Medium,Medium,High,Well,Medium,High,Well,High,Medium,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,1
Internet Service Providers,Medium,Medium,Medium,Very high,Very well,High,Very high,Very well,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Senior,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,Low,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,3,<20,2,1
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,3
Internet Service Providers,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,3
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Well,High,High,Well,Medium,High,High,No,Unknown,High,Low,Unknown,Young,Low,1,6,<20,1,2
Internet Service Providers,Medium,Medium,Low,Moderate,Adequately,Low,Moderate,Adequately,Low,Low,Medium,No,Unknown,Low,Unknown,High,Young,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,1,2
Internet Service Providers,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,Medium,Middle-aged,High,0,1,<20,1,2
Internet Service Providers,High,High,High,High,Adequately,Medium,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,4,<20,2,1
Internet Service Providers,Medium,Low,Medium,Moderate,Well,High,Low,Not well,Low,Low,Low,No,Unknown,Medium,Unknown,High,Young,Medium,1,6,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,1,3
Internet Service Providers,Low,Low,Low,Very high,Somewhat well,High,Low,Somewhat well,Low,Low,Low,Yes,Low,Low,Unknown,High,Senior,Low,0,1,<20,1,2
Internet Service Providers,Low,Low,Low,Very high,Well,High,Moderate,Adequately,Low,Low,Medium,No,Unknown,High,Medium,Unknown,Middle-aged,Low,1,1,<20,2,2
Internet Service Providers,High,High,High,Moderate,Very well,Medium,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,1
Internet Service Providers,Medium,Medium,Low,High,Well,Medium,Moderate,Adequately,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Low,0,1,<20,2,1
Internet Service Providers,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Well,Medium,High,Adequately,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,6,<20,2,3
Internet Service Providers,Low,Low,Low,Moderate,Somewhat well,Medium,Moderate,Somewhat well,Medium,Low,Low,No,Unknown,Low,Unknown,High,Young,Medium,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,1
Internet Service Providers,Medium,High,Medium,High,Well,Medium,High,Well,Medium,Medium,Medium,No,Unknown,Medium,Low,Unknown,Young,Low,0,1,<20,2,3
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,3
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,2,2
Internet Service Providers,Medium,Medium,Medium,Moderate,Well,Low,Moderate,Adequately,Low,Low,Low,No,Unknown,Low,Unknown,High,Senior,Low,0,1,<20,2,2
Internet Service Providers,Medium,Medium,High,High,Well,High,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,2
Internet Service Providers,High,Medium,High,Very high,Very well,High,High,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Low,Unknown,Senior,Low,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,2
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,2
Internet Service Providers,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,1,2
Internet Service Providers,High,High,High,High,Well,Medium,High,Well,High,High,High,No,Unknown,Medium,Unknown,High,Senior,Medium,0,3,<20,1,3
Internet Service Providers,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
